filepath,class,label
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4015.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5159.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1230.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1583.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3120.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-915.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-323.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2132.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2803.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3805.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3477.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3977.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10046.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-26.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-366.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3416.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2103.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2245.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-195.png,Viral Pneumonia,3
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9874.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2638.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2844.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9437.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1161.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1040.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2941.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1509.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1540.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10111.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4121.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-424.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3778.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3422.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2867.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9664.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2505.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8830.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-864.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3332.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3000.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1711.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1325.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7531.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7635.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2238.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3153.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4506.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7796.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3185.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2081.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1264.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3891.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3616.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1197.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6642.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7861.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9280.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8722.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3595.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1328.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1612.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6955.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-970.png,Viral Pneumonia,3
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-5723.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3884.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2557.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2980.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3720.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9156.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1086.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3581.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2968.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10069.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-68.png,Viral Pneumonia,3
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6890.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1396.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3304.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3616.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2204.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5904.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1683.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3689.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-111.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2518.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-453.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8011.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10145.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2714.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-128.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9787.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1037.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3357.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9025.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2402.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2511.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-584.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1021.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1009.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4916.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9504.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3331.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4857.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2300.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4943.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1121.png,Viral Pneumonia,3
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-749.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8135.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-21.png,Viral Pneumonia,3
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1158.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3774.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-103.png,Viral Pneumonia,3
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1481.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3595.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7922.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3739.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4656.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4494.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9394.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4482.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7502.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1543.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4180.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-901.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3158.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6347.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6853.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3302.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-161.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2170.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-873.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6112.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7339.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4102.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-269.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3614.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2503.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-931.png,Viral Pneumonia,3
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2956.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6862.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3462.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3561.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4189.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3856.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-700.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2893.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5071.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2586.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2960.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5390.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-535.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4485.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6972.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9795.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2335.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-651.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2405.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1246.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9639.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-263.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4958.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3478.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3067.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9519.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7289.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-982.png,Viral Pneumonia,3
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7268.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10157.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6932.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1478.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8523.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2670.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1270.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-5624.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3325.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4862.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4350.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2080.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2799.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4543.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6351.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3483.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4582.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2503.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-5762.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8117.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7640.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2285.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-276.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9944.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7491.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3880.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-5061.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-857.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9947.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8214.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-572.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1855.png,Lung_Opacity,1
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1183.png,COVID,0
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5107.png,Normal,2
/Users/theodaguier/Developer/school/covid_19_radiographie/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6813.png,Normal,2
