mean_intensity,std_intensity,contrast,entropy,gradient,label,image_path
166.1374,66.32177,0.3991983,7.58965187691027,26.76444474872673,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5617.png
168.89265,51.989902,0.3078281,7.366150764489222,30.856825616439444,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2178.png
119.31741,66.39252,0.5564361,7.518388059498944,45.19999310024498,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-98.png
148.63902,57.06212,0.3838973,7.256770764722503,22.188571254438642,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3266.png
165.28345,68.77627,0.41611105,7.3969675746608,47.687574807797404,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4509.png
103.70529,40.213467,0.38776678,6.807344361563852,21.822231528361478,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3500.png
119.76236,38.736034,0.32344082,7.211885981438031,16.360779088294528,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5171.png
124.46533,74.841225,0.6013018,7.492488800935875,22.90788975957066,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6478.png
159.27286,61.378742,0.3853685,7.651809257961865,46.21828332782653,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1317.png
112.71459,49.37657,0.43806726,7.5117271762119895,31.44030929489007,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9993.png
108.64195,68.642136,0.6318198,6.978622494274217,35.431164022667566,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-500.png
102.8408,58.08102,0.56476635,7.320039861560518,32.44037508878976,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8455.png
116.92935,69.03762,0.5904217,7.550723952405531,34.07672274706128,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7766.png
99.90113,62.211834,0.622734,7.3441104925413585,28.218300420150264,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4247.png
179.49043,56.233795,0.31329688,7.392786188025664,29.190815679557442,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3528.png
159.79353,49.725994,0.31118903,7.316562927009691,16.70459154007051,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2636.png
142.41576,65.36609,0.45898074,7.761401290952532,35.7606262307326,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5159.png
116.29699,69.73178,0.5996009,7.654402106943262,35.06479008866439,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6450.png
116.41559,71.161125,0.611268,7.471615105224768,36.41058894880582,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9763.png
134.83484,64.48185,0.4782284,7.760899679038081,35.382746177353425,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7996.png
118.10379,61.30441,0.51907235,7.42557249307018,45.77527516958421,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-528.png
177.2626,49.298283,0.27810875,7.269405502073641,29.77922150557058,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7028.png
156.6072,63.21172,0.40363228,7.594148769625756,30.52589136673316,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1459.png
124.77625,73.37854,0.58808094,7.623914136104858,32.85741320319016,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6336.png
107.19016,71.171005,0.6639696,7.482898953239178,31.323318444918677,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9005.png
127.048515,75.15756,0.59156585,7.6873811031582555,28.84982534573009,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2150.png
190.93745,49.560146,0.2595622,7.171953645321198,22.402424532751507,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4521.png
165.80994,52.478886,0.31650025,7.454015104382873,27.019875027062536,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2144.png
116.8515,68.78725,0.58867234,7.829437359644978,40.49880108099622,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4535.png
128.18411,54.65803,0.42640254,7.643849410014093,29.72162614084313,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6322.png
160.45131,64.925255,0.40464148,7.6322436213076,37.99312312528969,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9011.png
160.77621,43.642445,0.2714484,7.106942390933647,24.262728246829674,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6444.png
131.71559,78.225464,0.59389675,7.548485307880672,28.529508051880185,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9777.png
135.01399,66.139626,0.48987237,7.741102311310071,36.83075579966609,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7982.png
144.84613,64.12579,0.44271666,7.792499886033053,33.77621588508931,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8469.png
110.085594,64.05299,0.5818472,7.623484178638065,35.12196851735795,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4253.png
127.93362,69.49578,0.54321754,7.764327789078179,35.24775268403349,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2622.png
108.0983,57.60899,0.5329315,7.6095046901318755,40.527618148041384,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2811.png
151.73662,53.011982,0.34936842,7.261463899579131,32.00807567418408,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9944.png
106.15855,35.75885,0.33684382,6.7582334631494,21.300017139451445,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8482.png
127.53437,75.04262,0.5884109,7.639607101122484,32.01230959912563,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7969.png
97.55115,52.65319,0.53974956,6.974540949327464,25.907498584162006,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5818.png
133.35904,74.58227,0.5592592,7.8622244385189335,34.26320210219398,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9950.png
125.04377,68.51529,0.5479305,7.706642184781583,29.63113721029383,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8496.png
124.77623,70.597946,0.56579643,7.748919393738285,31.116208690735533,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9788.png
147.37161,58.873253,0.39948842,7.32452565676894,29.013614201267174,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2805.png
143.41428,65.919334,0.45964277,7.739766482305862,32.41194973998564,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9978.png
105.29767,73.2469,0.6956175,7.46502324270259,33.89002012066491,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6493.png
133.10448,56.280567,0.42283002,7.428995722851226,31.955513479727145,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7955.png
142.88857,54.854126,0.38389444,7.194151029931746,25.688906581313326,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4284.png
120.302345,66.09696,0.5494237,7.476017907392214,49.01096062381289,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-73.png
159.91283,57.832253,0.36164862,7.351744970887466,33.86380814849149,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5824.png
138.72296,59.89921,0.43179017,7.704330222413467,31.372504983229906,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2193.png
127.62862,62.36149,0.48861682,7.044249266200476,35.53312383406238,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-299.png
99.799675,79.75129,0.7991137,6.5097451210063655,33.264578995325124,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3299.png
135.3942,63.974773,0.4725075,7.701931206101152,31.331501068312836,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5830.png
106.22578,64.83157,0.61031866,7.3274851992347045,47.398582873248955,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-67.png
127.27837,68.522484,0.53836703,7.637120328586573,33.34260183722044,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2187.png
139.46484,65.69968,0.47108415,7.7055275858241075,26.543791222043264,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2839.png
126.68114,68.77125,0.5428689,7.8246398835379045,32.985868649254044,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4290.png
117.72383,66.547134,0.56528175,7.824416777307455,35.025292404150065,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7799.png
128.37206,63.32534,0.49329537,7.621024246983848,38.93072012424175,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6487.png
147.89586,62.779564,0.42448494,7.566546380037858,35.94866232473159,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7941.png
148.90419,56.663937,0.38053957,7.624459367699839,31.848452669972772,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6108.png
121.6475,74.43851,0.61191976,6.671489071634414,18.88719397742458,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1667.png
102.80528,72.710266,0.707262,7.555220520799094,39.78750830471996,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7216.png
145.04366,61.131878,0.42147225,7.706148475264884,32.761051915914535,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8125.png
141.63622,60.42021,0.4265873,7.75706344279049,30.11481610813998,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3070.png
91.80122,65.44324,0.7128798,7.447232665252673,38.080705300452955,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10010.png
109.73927,30.958979,0.28211394,6.534722848800281,17.719843636491802,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5401.png
169.96692,56.013172,0.32955337,7.559139670714394,30.43034343579489,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5367.png
105.41499,65.237045,0.6188593,7.5704903457958865,35.79728446317858,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2408.png
128.81467,56.49908,0.4386075,7.664741681538818,41.49843904890735,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3716.png
109.57118,72.665825,0.66318375,7.764136164595924,36.56589584586066,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4079.png
148.5612,57.578823,0.38757646,7.153043733945315,23.174994935508703,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7570.png
141.11507,52.716763,0.3735729,7.551016675008324,40.01407467254938,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8643.png
124.84489,65.723366,0.5264402,7.008006433861813,37.86693691153622,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-716.png
93.440544,64.8498,0.69402206,7.355608723461294,49.47746408710754,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1101.png
159.37659,76.24732,0.4784098,7.340306373165581,43.052234709102486,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7564.png
140.35287,54.327522,0.38707808,7.565195059747853,35.89945541180484,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8657.png
154.78578,60.168148,0.38871884,7.640874255210816,41.82213060363321,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-702.png
105.22413,70.48896,0.6698935,7.227828135250025,40.04649088622179,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1115.png
119.9173,64.43376,0.53731835,7.733939223633696,34.44803431929746,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9549.png
121.885056,60.6899,0.49792734,7.715916167851617,40.418847094279556,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5373.png
137.22464,69.00181,0.5028383,7.603789205999782,41.320153634541356,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3702.png
128.91034,68.894485,0.53443724,7.63592991994813,31.174503047615435,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3064.png
137.00412,72.2579,0.527414,7.717766844231471,32.3203061666906,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10004.png
102.76557,64.01722,0.62294424,7.649168960740154,37.79775765375488,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5415.png
121.64581,55.22176,0.4539553,7.635296761438351,19.037491918413966,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1673.png
120.351494,63.461536,0.5273016,7.522498819134432,16.747026453978542,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7202.png
163.33585,63.485275,0.3886794,7.572509061530231,32.191443275367114,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8131.png
137.63943,53.270863,0.38703197,7.5323668123768135,28.33750917158833,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4723.png
109.68415,64.72073,0.5900646,7.578087285559443,26.025947960863665,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2352.png
98.22562,70.30903,0.71579117,7.494857862628635,39.54394541851895,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9207.png
117.21778,63.282356,0.53986996,7.768362387255938,37.68454885916924,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6134.png
151.13193,63.22753,0.41835985,7.562931938765108,30.907309120270018,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8119.png
171.11888,44.558327,0.26039398,7.17989613689042,19.852405761609614,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1883.png
159.80013,59.63019,0.37315485,7.510570647711006,25.975080022726605,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9561.png
165.43863,60.644802,0.3665698,7.504163647249436,30.915509123903345,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6652.png
185.03137,38.68351,0.2090646,7.115587713813118,27.466548095030973,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2434.png
153.89694,53.22955,0.3458779,7.584887344403627,30.89486130676377,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4045.png
97.05157,70.59956,0.7274438,7.620426292156382,35.64784120477471,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2420.png
165.01218,56.85767,0.34456652,7.489505665803509,36.23170401274177,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4051.png
114.66345,61.573532,0.5369935,7.760692976256784,39.50671767338044,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7558.png
127.532646,58.02152,0.45495424,7.389884089416962,39.08187730956133,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1129.png
120.970245,72.0204,0.59535635,7.714126666935598,35.58000322880519,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9575.png
118.05131,62.10064,0.5260479,7.7524755683819055,37.20417702617535,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6646.png
122.4153,62.807407,0.51306826,7.78861726410737,41.35582166235056,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9213.png
112.95148,71.871475,0.63630396,7.506811425337072,35.273473442780386,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6120.png
153.09567,76.467735,0.4994768,7.578130830594888,34.78538162434664,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1897.png
150.43663,60.95547,0.40519035,7.649446460178381,40.529647032001805,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4737.png
165.40384,52.174534,0.31543726,7.16108417278152,26.232931513019675,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3058.png
124.66913,74.16109,0.5948633,7.660833094900714,32.87235233958653,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2346.png
128.64499,66.55799,0.51737726,7.817693671912514,32.833872055897,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5429.png
171.79138,47.858746,0.27858642,7.333828844958878,31.40763497629144,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10038.png
139.33617,49.506706,0.35530406,7.335097774344989,33.978930291752214,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4904.png
123.55113,72.43657,0.5862882,7.518444983155006,35.358185930131555,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8858.png
111.36777,72.9332,0.65488607,7.689350500473834,40.88382453366381,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8680.png
127.39484,36.07698,0.28319028,6.7767486467790645,20.424944331008927,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6875.png
154.78233,42.43967,0.27418938,7.159280660983073,28.174154992020664,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3919.png
106.97955,62.684868,0.58595186,7.652879230515167,47.94022110979512,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-919.png
103.47232,60.695637,0.58658814,7.634763794798733,13.551882810577704,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8694.png
146.81252,46.783295,0.31866014,7.099253145441068,24.537554073527446,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6861.png
125.509346,70.10564,0.5585691,7.700686638266876,34.34191312497894,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1868.png
149.64725,58.830044,0.3931248,7.164643842212163,24.918871534864365,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4910.png
136.74982,54.490875,0.3984713,7.469566060505392,27.351378049044065,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1840.png
135.17006,65.58165,0.48517883,7.7563412263613625,38.767693091076644,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1698.png
125.155334,64.7801,0.51759756,7.82478409281962,40.97823014831245,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4938.png
168.43768,62.228218,0.36944357,7.611929894495194,28.945104685414194,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2391.png
107.296776,46.76401,0.43583798,6.9258625744567786,23.90287741766367,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4086.png
135.85172,58.416992,0.43000555,7.532816229249345,29.311710775170933,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5398.png
151.074,75.07045,0.49691176,7.417309886725008,34.86086335650827,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3931.png
121.90864,67.76877,0.555898,7.700358685374262,33.4849187273286,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8864.png
118.88757,63.84896,0.5370533,7.4760735928325275,43.073650589025476,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-931.png
120.52616,57.2858,0.47529766,7.693057543726316,32.471704797626856,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6691.png
121.119896,65.10989,0.53756565,7.7067136744386255,33.193455204893525,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6849.png
141.4867,60.796093,0.42969477,7.761102522354815,37.26857966582988,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8870.png
115.623764,56.166004,0.48576522,7.230500144609363,42.12270825643658,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-925.png
84.93381,60.55904,0.71301454,7.524719099130175,38.66185058153866,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6685.png
106.30026,39.272255,0.36944646,6.868303969555878,22.62571828152802,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4092.png
176.25897,58.2816,0.3306589,7.2348218022171205,21.31560599812652,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3925.png
114.05764,67.11312,0.5884141,7.561739110690668,31.151495504544854,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2385.png
105.8721,79.88213,0.7545154,7.482515728827281,28.091787696543893,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1854.png
119.071556,60.967213,0.51202166,7.717815963430229,35.860385715890736,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4914.png
119.95263,66.18503,0.5517597,7.565352364762014,32.13958791268498,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8690.png
107.841446,68.73878,0.63740593,7.693825679073344,38.18936029824045,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6865.png
110.60044,73.68975,0.66626996,7.668781249450102,35.12769721156707,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8848.png
148.69904,45.933697,0.30890378,7.325865389387041,23.831002458826546,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3909.png
142.33878,62.8349,0.44144613,7.602548235780347,35.869875568317504,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8684.png
165.80714,59.244663,0.35731068,7.552636260681357,25.409305325502608,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6871.png
119.11075,55.18931,0.46334448,7.435446946009462,34.191766683547506,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-909.png
105.13993,67.52698,0.64225817,7.650154858926406,38.61360987789523,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1878.png
122.524315,67.44723,0.55048037,7.81008435143844,39.78973267191693,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4900.png
132.25664,69.480354,0.5253449,7.774421243579582,32.6911797430085,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1688.png
109.5686,65.02653,0.5934777,7.709759715051738,41.730488470944174,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1850.png
123.67321,58.525925,0.47323042,7.690402826395773,22.72119087308797,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2381.png
128.8331,65.31637,0.50698435,7.789267923566464,33.952759534685704,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4928.png
145.57149,70.966286,0.48750126,7.61639979334067,24.68711545542959,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3921.png
128.52036,68.276344,0.5312493,7.764364305489555,31.875245244925015,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5388.png
136.72296,65.40093,0.47834638,7.793514932622986,34.646517709610215,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4096.png
115.81968,70.34069,0.60732937,7.589069084129608,38.682572324268556,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6859.png
174.51253,53.51316,0.30664366,7.47074801797577,30.289879504739154,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8874.png
121.46929,48.330246,0.39788038,7.483071601896029,46.361435360274115,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6681.png
151.65573,71.24735,0.46979663,7.671057315784873,49.45590263674964,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-921.png
111.551125,30.194237,0.27067623,6.584490462658188,18.944269060160313,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8860.png
92.384026,84.368614,0.9132381,5.880961059384443,32.77748453686059,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6695.png
121.51014,58.783657,0.48377573,7.579238189920328,51.20195697277952,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-935.png
134.46826,63.30743,0.4707983,7.795183102284289,35.41457638794227,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3935.png
139.68465,65.333984,0.4677249,7.800787377999733,30.745423780003886,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4082.png
122.22928,64.65618,0.5289746,7.816430668819263,36.546294329253875,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2395.png
114.784256,64.35485,0.5606592,7.725139484758184,36.42672620080131,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1844.png
157.27266,46.85366,0.29791358,7.2131512235232345,24.292450613063174,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8135.png
115.65566,45.85205,0.39645314,7.334753681948345,28.39333838563209,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7206.png
174.3191,53.773888,0.3084796,7.414436631611707,29.09663658687327,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6118.png
160.36212,62.123722,0.38739648,7.5715510930864935,27.952736056618114,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1677.png
142.8891,77.879,0.5450311,7.490228019620959,23.58130899845393,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5411.png
131.3532,65.84964,0.5013174,7.780307337425007,32.61100644268771,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10000.png
159.43488,51.02433,0.32003242,7.3578840985488485,22.742527004924636,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3060.png
115.02615,57.768642,0.5022218,7.716432215376177,25.510467635710405,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3706.png
118.12004,51.45955,0.43565467,7.521409491557257,21.132217251038355,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4069.png
166.5194,54.344444,0.32635504,7.4691067067250225,27.33856525984053,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5377.png
172.89212,53.654034,0.31033245,7.409509481558396,28.667626877471562,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2418.png
114.00607,61.329636,0.5379506,7.616534868480289,47.866192980461456,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1111.png
120.64711,68.26712,0.5658413,7.775902930659014,35.70273930844798,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8653.png
110.63628,56.62226,0.5117875,7.55451360791586,35.346455632829915,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7560.png
133.11455,54.820736,0.4118313,7.571384879197982,48.95748304333345,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-706.png
99.489136,74.21275,0.74593824,6.673875615011265,39.143968490377084,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1105.png
165.32597,67.27749,0.4069384,7.084222331534237,34.118371181948135,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9559.png
132.41948,71.720535,0.5416162,7.6398140362368085,30.432061644923618,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8647.png
137.77621,65.33518,0.47421235,7.790602743476813,33.491622767944044,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7574.png
130.02716,66.17113,0.5089024,7.436854810886691,38.72718343416004,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-712.png
124.043175,69.49788,0.5602717,7.801864273112016,39.86773229058847,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3712.png
187.43686,49.371967,0.26340586,7.220060581608882,22.73346516761496,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5363.png
145.36813,55.860245,0.38426748,7.388433794330403,26.290607801012996,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5405.png
188.52997,47.857616,0.2538462,7.20153918561408,20.013789372729786,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10014.png
117.78265,52.881424,0.44897464,7.304947180035116,21.752384677977297,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3074.png
136.70946,37.333363,0.27308545,6.885104709594618,23.18202128033474,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8121.png
166.26198,50.75204,0.30525345,7.32998118350371,35.42738910411546,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7212.png
165.98814,46.4541,0.27986398,7.283914093694132,20.585729046756335,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1663.png
